Country,Year,Month,Day_Length,Sunrise,Sunset,Day_Length_Seconds
Tokelau,2022,1,12:41:49,5:07:52 PM,5:49:41 AM,45709
Tokelau,2022,2,12:32:22,5:22:26 PM,5:54:48 AM,45142
Tokelau,2022,3,12:18:44,5:27:51 PM,5:46:35 AM,44324
Tokelau,2022,4,12:02:34,5:27:26 PM,5:30:00 AM,43354
Tokelau,2022,5,11:48:31,5:27:47 PM,5:16:18 AM,42511
Tokelau,2022,6,11:38:46,5:33:32 PM,5:12:18 AM,41926
Tokelau,2022,7,11:37:25,5:40:16 PM,5:17:41 AM,41845
Tokelau,2022,8,11:45:00,5:38:49 PM,5:23:49 AM,42300
Tokelau,2022,9,11:58:20,5:25:41 PM,5:24:01 AM,43100
Tokelau,2022,10,12:13:32,5:07:44 PM,5:21:16 AM,44012
Tokelau,2022,11,12:29:04,4:54:02 PM,5:23:06 AM,44944
Tokelau,2022,12,12:40:09,4:54:07 PM,5:34:16 AM,45609
Tonga,2022,1,13:25:46,5:01:43 PM,6:27:29 AM,48346
Tonga,2022,2,13:03:53,5:22:29 PM,6:26:22 AM,47033
Tonga,2022,3,12:32:15,5:36:54 PM,6:09:09 AM,45135
Tonga,2022,4,11:54:29,5:47:17 PM,5:41:46 AM,42869
Tonga,2022,5,11:21:13,5:57:15 PM,5:18:28 AM,40873
Tonga,2022,6,10:57:48,6:09:50 PM,5:07:38 AM,39468
Tonga,2022,7,10:54:35,6:17:30 PM,5:12:05 AM,39275
Tonga,2022,8,11:12:50,6:10:43 PM,5:23:33 AM,40370
Tonga,2022,9,11:44:35,5:48:22 PM,5:32:57 AM,42275
Tonga,2022,10,12:20:15,5:20:11 PM,5:40:26 AM,44415
Tonga,2022,11,12:56:17,4:56:14 PM,5:52:31 AM,46577
Tonga,2022,12,13:21:56,4:49:02 PM,6:10:58 AM,48116
Trinidad_and_Tobago,2022,1,11:33:10,10:23:07 AM,9:56:17 PM,41590
Trinidad_and_Tobago,2022,2,11:43:03,10:28:07 AM,10:11:10 PM,42183
Trinidad_and_Tobago,2022,3,11:57:49,10:19:26 AM,10:17:15 PM,43069
Trinidad_and_Tobago,2022,4,12:16:07,10:01:49 AM,10:17:56 PM,44167
Trinidad_and_Tobago,2022,5,12:32:45,9:46:46 AM,10:19:31 PM,45165
Trinidad_and_Tobago,2022,6,12:44:47,9:41:33 AM,10:26:20 PM,45887
Trinidad_and_Tobago,2022,7,12:46:33,9:46:43 AM,10:33:16 PM,45993
Trinidad_and_Tobago,2022,8,12:37:18,9:53:45 AM,10:31:03 PM,45438
Trinidad_and_Tobago,2022,9,12:21:20,9:55:21 AM,10:16:41 PM,44480
Trinidad_and_Tobago,2022,10,12:03:54,9:53:43 AM,9:57:37 PM,43434
Trinidad_and_Tobago,2022,11,11:46:50,9:56:13 AM,9:43:03 PM,42410
Trinidad_and_Tobago,2022,12,11:35:02,10:07:37 AM,9:42:39 PM,41702
Tunisia,2022,1,09:44:31,6:30:37 AM,4:15:08 PM,35071
Tunisia,2022,2,10:25:46,6:20:00 AM,4:45:46 PM,37546
Tunisia,2022,3,11:25:56,5:48:41 AM,5:14:37 PM,41156
Tunisia,2022,4,12:38:53,5:03:46 AM,5:42:39 PM,45533
Tunisia,2022,5,13:45:12,4:23:50 AM,6:09:02 PM,49512
Tunisia,2022,6,14:33:56,4:00:13 AM,6:34:09 PM,52436
Tunisia,2022,7,14:41:30,4:02:28 AM,6:43:58 PM,52890
Tunisia,2022,8,14:04:11,4:23:36 AM,6:27:47 PM,50651
Tunisia,2022,9,13:00:38,4:49:02 AM,5:49:40 PM,46838
Tunisia,2022,10,11:51:20,5:13:20 AM,5:04:40 PM,42680
Tunisia,2022,11,10:42:15,5:41:47 AM,4:24:02 PM,38535
Tunisia,2022,12,09:52:46,6:11:57 AM,4:04:43 PM,35566
Turkey,2022,1,09:27:01,5:08:35 AM,2:35:36 PM,34021
Turkey,2022,2,10:13:29,4:55:23 AM,3:08:52 PM,36809
Turkey,2022,3,11:20:56,4:20:27 AM,3:41:23 PM,40856
Turkey,2022,4,12:42:30,3:31:13 AM,4:13:43 PM,45750
Turkey,2022,5,13:56:50,2:47:16 AM,4:44:06 PM,50210
Turkey,2022,6,14:51:54,2:20:28 AM,5:12:22 PM,53514
Turkey,2022,7,15:00:34,2:22:10 AM,5:22:44 PM,54034
Turkey,2022,8,14:18:28,2:45:42 AM,5:04:10 PM,51508
Turkey,2022,9,13:07:08,3:15:03 AM,4:22:11 PM,47228
Turkey,2022,10,11:49:40,3:43:26 AM,3:33:06 PM,42580
Turkey,2022,11,10:32:17,4:16:01 AM,2:48:18 PM,37937
Turkey,2022,12,09:36:29,4:49:19 AM,2:25:48 PM,34589
Turkmenistan,2022,1,09:38:16,3:20:49 AM,12:59:05 PM,34696
Turkmenistan,2022,2,10:21:12,3:09:24 AM,1:30:36 PM,37272
Turkmenistan,2022,3,11:23:53,2:36:52 AM,2:00:45 PM,41033
Turkmenistan,2022,4,12:39:54,1:50:25 AM,2:30:19 PM,45594
Turkmenistan,2022,5,13:49:06,1:09:02 AM,2:58:08 PM,49746
Turkmenistan,2022,6,14:40:09,12:44:13 AM,3:24:22 PM,52809
Turkmenistan,2022,7,14:48:17,12:46:11 AM,3:34:28 PM,53297
Turkmenistan,2022,8,14:09:25,1:08:07 AM,3:17:32 PM,50965
Turkmenistan,2022,9,13:03:11,1:34:56 AM,2:38:07 PM,46991
Turkmenistan,2022,10,11:51:00,2:00:40 AM,1:51:40 PM,42660
Turkmenistan,2022,11,10:38:57,2:30:34 AM,1:09:31 PM,38337
Turkmenistan,2022,12,09:47:08,3:01:51 AM,12:48:59 PM,35228
Turks_and_Caicos_Islands,2022,1,10:53:44,11:21:21 AM,10:15:05 PM,39224
Turks_and_Caicos_Islands,2022,2,11:14:53,11:20:42 AM,10:35:35 PM,40493
Turks_and_Caicos_Islands,2022,3,11:46:07,11:03:47 AM,10:49:54 PM,42367
Turks_and_Caicos_Islands,2022,4,12:24:23,10:36:11 AM,11:00:34 PM,44663
Turks_and_Caicos_Islands,2022,5,12:58:57,10:12:10 AM,11:11:07 PM,46737
Turks_and_Caicos_Islands,2022,6,13:23:52,10:00:31 AM,11:24:23 PM,48232
Turks_and_Caicos_Islands,2022,7,13:27:31,10:04:44 AM,11:32:15 PM,48451
Turks_and_Caicos_Islands,2022,8,13:08:20,10:16:44 AM,11:25:04 PM,47300
Turks_and_Caicos_Islands,2022,9,12:35:13,10:26:54 AM,11:02:07 PM,45313
Turks_and_Caicos_Islands,2022,10,11:58:51,10:34:44 AM,10:33:35 PM,43131
Turks_and_Caicos_Islands,2022,11,11:22:54,10:46:41 AM,10:09:35 PM,40974
Turks_and_Caicos_Islands,2022,12,10:57:42,11:04:48 AM,10:02:30 PM,39462
Tuvalu,2022,1,12:38:55,5:47:04 PM,6:25:59 AM,45535
Tuvalu,2022,2,12:30:34,6:01:24 PM,6:31:58 AM,45034
Tuvalu,2022,3,12:18:15,6:06:29 PM,6:24:44 AM,44295
Tuvalu,2022,4,12:03:35,6:05:25 PM,6:09:00 AM,43415
Tuvalu,2022,5,11:50:47,6:04:58 PM,5:55:45 AM,42647
Tuvalu,2022,6,11:41:47,6:10:05 PM,5:51:52 AM,42107
Tuvalu,2022,7,11:40:19,6:16:50 PM,5:57:09 AM,42019
Tuvalu,2022,8,11:46:56,6:16:07 PM,6:03:03 AM,42416
Tuvalu,2022,9,11:58:53,6:03:55 PM,6:02:48 AM,43133
Tuvalu,2022,10,12:12:38,5:46:42 PM,5:59:20 AM,43958
Tuvalu,2022,11,12:26:47,5:33:24 PM,6:00:11 AM,44807
Tuvalu,2022,12,12:37:03,5:33:30 PM,6:10:33 AM,45423
Uganda,2022,1,12:08:32,3:48:55 AM,3:57:27 PM,43712
Uganda,2022,2,12:08:27,3:58:59 AM,4:07:26 PM,43707
Uganda,2022,3,12:08:34,3:57:43 AM,4:06:17 PM,43714
Uganda,2022,4,12:09:02,3:49:02 AM,3:58:04 PM,43742
Uganda,2022,5,12:09:47,3:41:53 AM,3:51:40 PM,43787
Uganda,2022,6,12:10:30,3:42:15 AM,3:52:45 PM,43830
Uganda,2022,7,12:10:37,3:48:14 AM,3:58:51 PM,43837
Uganda,2022,8,12:10:03,3:51:00 AM,4:01:03 PM,43803
Uganda,2022,9,12:09:14,3:45:05 AM,3:54:19 PM,43754
Uganda,2022,10,12:08:40,3:35:01 AM,3:43:41 PM,43720
Uganda,2022,11,12:08:27,3:29:01 AM,3:37:28 PM,43707
Uganda,2022,12,12:08:30,3:34:24 AM,3:42:54 PM,43710
Ukraine,2022,1,08:10:11,5:56:21 AM,2:06:32 PM,29411
Ukraine,2022,2,09:21:12,5:30:52 AM,2:52:04 PM,33672
Ukraine,2022,3,11:00:35,4:39:58 AM,3:40:33 PM,39635
Ukraine,2022,4,12:58:48,3:32:25 AM,4:31:13 PM,46728
Ukraine,2022,5,14:48:08,2:30:58 AM,5:19:06 PM,53288
Ukraine,2022,6,16:12:33,1:49:29 AM,6:02:02 PM,58353
Ukraine,2022,7,16:26:18,1:48:39 AM,6:14:57 PM,59178
Ukraine,2022,8,15:20:45,2:23:54 AM,5:44:39 PM,55245
Ukraine,2022,9,13:34:39,3:10:38 AM,4:45:17 PM,48879
Ukraine,2022,10,11:42:14,3:56:29 AM,3:38:43 PM,42134
Ukraine,2022,11,09:49:10,4:46:55 AM,2:36:05 PM,35350
Ukraine,2022,12,08:24:52,5:34:28 AM,1:59:20 PM,30292
United_Arab_Emirates,2022,1,10:41:41,3:05:12 AM,1:46:53 PM,38501
United_Arab_Emirates,2022,2,11:06:00,3:03:05 AM,2:09:05 PM,39960
United_Arab_Emirates,2022,3,11:42:09,2:43:49 AM,2:25:58 PM,42129
United_Arab_Emirates,2022,4,12:26:27,2:13:14 AM,2:39:41 PM,44787
United_Arab_Emirates,2022,5,13:06:34,1:46:23 AM,2:52:57 PM,47194
United_Arab_Emirates,2022,6,13:35:39,1:32:33 AM,3:08:12 PM,48939
United_Arab_Emirates,2022,7,13:40:12,1:36:19 AM,3:16:31 PM,49212
United_Arab_Emirates,2022,8,13:18:11,1:49:49 AM,3:08:00 PM,47891
United_Arab_Emirates,2022,9,12:39:58,2:02:37 AM,2:42:35 PM,45598
United_Arab_Emirates,2022,10,11:57:54,2:13:18 AM,2:11:12 PM,43074
United_Arab_Emirates,2022,11,11:16:08,2:28:04 AM,1:44:12 PM,40568
United_Arab_Emirates,2022,12,10:46:40,2:48:10 AM,1:34:50 PM,38800
United_Kingdom,2022,1,08:00:14,8:03:57 AM,4:04:11 PM,28814
United_Kingdom,2022,2,09:14:50,7:36:38 AM,4:51:28 PM,33290
United_Kingdom,2022,3,10:58:23,6:43:37 AM,5:42:00 PM,39503
United_Kingdom,2022,4,13:01:12,5:33:46 AM,6:34:58 PM,46872
United_Kingdom,2022,5,14:55:00,4:30:06 AM,7:25:06 PM,53700
United_Kingdom,2022,6,16:23:24,3:46:39 AM,8:10:03 PM,59004
United_Kingdom,2022,7,16:37:40,3:45:33 AM,8:23:13 PM,59860
United_Kingdom,2022,8,15:28:34,4:22:34 AM,7:51:08 PM,55714
United_Kingdom,2022,9,13:37:49,5:11:36 AM,6:49:25 PM,49069
United_Kingdom,2022,10,11:41:00,5:59:39 AM,5:40:39 PM,42060
United_Kingdom,2022,11,09:43:25,6:52:22 AM,4:35:47 PM,35005
United_Kingdom,2022,12,08:15:25,7:41:48 AM,3:57:13 PM,29725
United_Republic_of_Tanzania,2022,1,12:30:42,3:25:12 AM,3:55:54 PM,45042
United_Republic_of_Tanzania,2022,2,12:24:30,3:38:20 AM,4:02:50 PM,44670
United_Republic_of_Tanzania,2022,3,12:15:30,3:41:37 AM,3:57:07 PM,44130
United_Republic_of_Tanzania,2022,4,12:04:53,3:38:29 AM,3:43:22 PM,43493
United_Republic_of_Tanzania,2022,5,11:55:44,3:36:17 AM,3:32:01 PM,42944
United_Republic_of_Tanzania,2022,6,11:49:25,3:40:10 AM,3:29:35 PM,42565
United_Republic_of_Tanzania,2022,7,11:48:27,3:46:41 AM,3:35:08 PM,42507
United_Republic_of_Tanzania,2022,8,11:53:12,3:46:48 AM,3:40:00 PM,42792
United_Republic_of_Tanzania,2022,9,12:01:47,3:36:11 AM,3:37:58 PM,43307
United_Republic_of_Tanzania,2022,10,12:11:41,3:20:53 AM,3:32:34 PM,43901
United_Republic_of_Tanzania,2022,11,12:21:58,3:09:38 AM,3:31:36 PM,44518
United_Republic_of_Tanzania,2022,12,12:29:26,3:11:18 AM,3:40:44 PM,44966
United_States_of_America,2022,1,09:33:11,12:25:13 PM,9:58:24 PM,34391
United_States_of_America,2022,2,10:18:15,12:12:36 PM,10:30:51 PM,37095
United_States_of_America,2022,3,11:23:21,11:38:44 AM,11:02:05 PM,41001
United_States_of_America,2022,4,12:41:59,10:50:57 AM,11:32:56 PM,45719
United_States_of_America,2022,5,13:53:30,10:08:28 AM,12:01:58 AM,50010
United_States_of_America,2022,6,14:46:03,9:43:00 AM,12:29:03 AM,53163
United_States_of_America,2022,7,14:53:53,9:45:08 AM,12:39:01 AM,53633
United_States_of_America,2022,8,14:13:03,10:07:57 AM,12:21:00 AM,51183
United_States_of_America,2022,9,13:04:13,10:35:58 AM,11:40:11 PM,47053
United_States_of_America,2022,10,11:49:31,11:02:58 AM,10:52:29 PM,42571
United_States_of_America,2022,11,10:35:02,11:34:12 AM,10:09:14 PM,38102
United_States_of_America,2022,12,09:41:42,12:06:23 PM,9:48:05 PM,34902
United_States_Virgin_Islands,2022,1,11:05:36,10:50:34 AM,9:56:10 PM,39936
United_States_Virgin_Islands,2022,2,11:23:19,10:51:38 AM,10:14:57 PM,40999
United_States_Virgin_Islands,2022,3,11:49:36,10:37:12 AM,10:26:48 PM,42576
United_States_Virgin_Islands,2022,4,12:21:51,10:12:36 AM,10:34:27 PM,44511
United_States_Virgin_Islands,2022,5,12:51:01,9:51:17 AM,10:42:18 PM,46261
United_States_Virgin_Islands,2022,6,13:12:01,9:41:35 AM,10:53:36 PM,47521
United_States_Virgin_Islands,2022,7,13:15:06,9:46:06 AM,11:01:12 PM,47706
United_States_Virgin_Islands,2022,8,12:58:57,9:56:35 AM,10:55:32 PM,46737
United_States_Virgin_Islands,2022,9,12:31:02,10:04:09 AM,10:35:11 PM,45062
United_States_Virgin_Islands,2022,10,12:00:22,10:09:08 AM,10:09:30 PM,43222
United_States_Virgin_Islands,2022,11,11:30:05,10:18:15 AM,9:48:20 PM,41405
United_States_Virgin_Islands,2022,12,11:08:56,10:34:20 AM,9:43:16 PM,40136
Uruguay,2022,1,14:29:28,8:33:34 AM,11:03:02 PM,52168
Uruguay,2022,2,13:49:40,9:03:24 AM,10:53:04 PM,49780
Uruguay,2022,3,12:52:30,9:30:42 AM,10:23:12 PM,46350
Uruguay,2022,4,11:44:30,9:56:14 AM,9:40:44 PM,42270
Uruguay,2022,5,10:44:02,10:19:44 AM,9:03:46 PM,38642
Uruguay,2022,6,10:00:36,10:42:14 AM,8:42:50 PM,36036
Uruguay,2022,7,09:54:09,10:51:31 AM,8:45:40 PM,35649
Uruguay,2022,8,10:27:33,10:37:14 AM,9:04:47 PM,37653
Uruguay,2022,9,11:25:16,10:01:59 AM,9:27:15 PM,41116
Uruguay,2022,10,12:29:27,9:19:33 AM,9:49:00 PM,44967
Uruguay,2022,11,13:34:37,8:40:56 AM,10:15:33 PM,48877
Uruguay,2022,12,14:21:50,8:22:49 AM,10:44:39 PM,51710
Uzbekistan,2022,1,09:18:48,2:47:12 AM,12:06:00 PM,33528
Uzbekistan,2022,2,10:07:37,2:32:51 AM,12:40:28 PM,36457
Uzbekistan,2022,3,11:18:26,1:56:16 AM,1:14:42 PM,40706
Uzbekistan,2022,4,12:43:58,1:05:04 AM,1:49:02 PM,45838
Uzbekistan,2022,5,14:02:04,12:19:13 AM,2:21:17 PM,50524
Uzbekistan,2022,6,15:00:12,11:50:51 PM,2:51:03 PM,54012
Uzbekistan,2022,7,15:09:34,11:52:12 PM,3:01:46 PM,54574
Uzbekistan,2022,8,14:25:17,12:16:51 AM,2:42:08 PM,51917
Uzbekistan,2022,9,13:10:22,12:48:01 AM,1:58:23 PM,47422
Uzbekistan,2022,10,11:49:06,1:18:18 AM,1:07:24 PM,42546
Uzbekistan,2022,11,10:27:52,1:52:47 AM,12:20:39 PM,37672
Uzbekistan,2022,12,09:29:00,2:27:34 AM,11:56:34 AM,34140
Vanuatu,2022,1,13:12:38,6:13:44 PM,7:26:22 AM,47558
Vanuatu,2022,2,12:55:04,6:32:40 PM,7:27:44 AM,46504
Vanuatu,2022,3,12:29:05,6:44:34 PM,7:13:39 AM,44945
Vanuatu,2022,4,11:57:49,6:51:48 PM,6:49:37 AM,43069
Vanuatu,2022,5,11:30:12,6:58:46 PM,6:28:58 AM,41412
Vanuatu,2022,6,11:10:32,7:09:13 PM,6:19:45 AM,40232
Vanuatu,2022,7,11:07:19,7:16:51 PM,6:24:10 AM,40039
Vanuatu,2022,8,11:21:51,7:12:10 PM,6:34:01 AM,40911
Vanuatu,2022,9,11:47:49,6:52:57 PM,6:40:46 AM,42469
Vanuatu,2022,10,12:17:14,6:27:54 PM,6:45:08 AM,44234
Vanuatu,2022,11,12:47:10,6:06:43 PM,6:53:53 AM,46030
Vanuatu,2022,12,13:08:46,6:01:10 PM,7:09:56 AM,47326
Venezuela_(Bolivarian_Republic_of),2022,1,11:33:48,10:44:16 AM,10:18:04 PM,41628
Venezuela_(Bolivarian_Republic_of),2022,2,11:43:29,10:49:21 AM,10:32:50 PM,42209
Venezuela_(Bolivarian_Republic_of),2022,3,11:58:01,10:40:47 AM,10:38:48 PM,43081
Venezuela_(Bolivarian_Republic_of),2022,4,12:15:59,10:23:20 AM,10:39:19 PM,44159
Venezuela_(Bolivarian_Republic_of),2022,5,12:32:21,10:08:25 AM,10:40:46 PM,45141
Venezuela_(Bolivarian_Republic_of),2022,6,12:44:11,10:03:18 AM,10:47:29 PM,45851
Venezuela_(Bolivarian_Republic_of),2022,7,12:45:55,10:08:29 AM,10:54:24 PM,45955
Venezuela_(Bolivarian_Republic_of),2022,8,12:36:48,10:15:27 AM,10:52:15 PM,45408
Venezuela_(Bolivarian_Republic_of),2022,9,12:21:07,10:16:54 AM,10:38:01 PM,44467
Venezuela_(Bolivarian_Republic_of),2022,10,12:03:59,10:15:07 AM,10:19:06 PM,43439
Venezuela_(Bolivarian_Republic_of),2022,11,11:47:12,10:17:29 AM,10:04:41 PM,42432
Venezuela_(Bolivarian_Republic_of),2022,12,11:35:37,10:28:47 AM,10:04:24 PM,41737
Viet_Nam,2022,1,10:55:17,11:32:25 PM,10:27:42 AM,39317
Viet_Nam,2022,2,11:15:37,11:32:20 PM,10:47:57 AM,40537
Viet_Nam,2022,3,11:46:02,11:15:59 PM,11:02:01 AM,42362
Viet_Nam,2022,4,12:23:26,10:48:52 PM,11:12:18 AM,44606
Viet_Nam,2022,5,12:57:20,10:25:06 PM,11:22:26 AM,46640
Viet_Nam,2022,6,13:21:56,10:13:28 PM,11:35:24 AM,48116
Viet_Nam,2022,7,13:25:52,10:17:32 PM,11:43:24 AM,48352
Viet_Nam,2022,8,13:07:25,10:29:18 PM,11:36:43 AM,47245
Viet_Nam,2022,9,12:35:11,10:39:08 PM,11:14:19 AM,45311
Viet_Nam,2022,10,11:59:40,10:46:33 PM,10:46:13 AM,43180
Viet_Nam,2022,11,11:24:26,10:58:00 PM,10:22:26 AM,41066
Viet_Nam,2022,12,10:59:34,11:15:45 PM,10:15:19 AM,39574
Wallis_and_Futuna_Islands,2022,1,12:55:46,5:20:36 PM,6:16:22 AM,46546
Wallis_and_Futuna_Islands,2022,2,12:42:23,5:37:07 PM,6:19:30 AM,45743
Wallis_and_Futuna_Islands,2022,3,12:23:00,5:45:25 PM,6:08:25 AM,44580
Wallis_and_Futuna_Islands,2022,4,11:59:55,5:48:27 PM,5:48:22 AM,43195
Wallis_and_Futuna_Islands,2022,5,11:39:44,5:51:52 PM,5:31:36 AM,41984
Wallis_and_Futuna_Islands,2022,6,11:25:38,5:59:48 PM,5:25:26 AM,41138
Wallis_and_Futuna_Islands,2022,7,11:23:43,6:06:49 PM,5:30:32 AM,41023
Wallis_and_Futuna_Islands,2022,8,11:34:40,6:03:41 PM,5:38:21 AM,41680
Wallis_and_Futuna_Islands,2022,9,11:53:55,5:47:35 PM,5:41:30 AM,42835
Wallis_and_Futuna_Islands,2022,10,12:15:39,5:26:22 PM,5:42:01 AM,44139
Wallis_and_Futuna_Islands,2022,11,12:37:43,5:09:24 PM,5:47:07 AM,45463
Wallis_and_Futuna_Islands,2022,12,12:53:25,5:07:11 PM,6:00:36 AM,46405
Western_Sahara,2022,1,10:30:33,7:41:06 AM,6:11:39 PM,37833
Western_Sahara,2022,2,10:58:16,7:37:14 AM,6:35:30 PM,39496
Western_Sahara,2022,3,11:39:09,7:15:32 AM,6:54:41 PM,41949
Western_Sahara,2022,4,12:29:06,6:42:06 AM,7:11:12 PM,44946
Western_Sahara,2022,5,13:14:18,6:12:45 AM,7:27:03 PM,47658
Western_Sahara,2022,6,13:47:03,5:57:08 AM,7:44:11 PM,49623
Western_Sahara,2022,7,13:52:00,6:00:42 AM,7:52:42 PM,49920
Western_Sahara,2022,8,13:26:58,6:15:40 AM,7:42:38 PM,48418
Western_Sahara,2022,9,12:43:45,6:30:55 AM,7:14:40 PM,45825
Western_Sahara,2022,10,11:56:19,6:44:17 AM,6:40:36 PM,42979
Western_Sahara,2022,11,11:09:14,7:01:46 AM,6:11:00 PM,40154
Western_Sahara,2022,12,10:35:59,7:23:50 AM,5:59:49 PM,38159
Yemen,2022,1,11:16:30,3:28:25 AM,2:44:55 PM,40590
Yemen,2022,2,11:30:57,3:31:14 AM,3:02:11 PM,41457
Yemen,2022,3,11:52:36,3:19:12 AM,3:11:48 PM,42756
Yemen,2022,4,12:19:17,2:57:25 AM,3:16:42 PM,44357
Yemen,2022,5,12:43:31,2:38:31 AM,3:22:02 PM,45811
Yemen,2022,6,13:01:02,2:30:29 AM,3:31:31 PM,46862
Yemen,2022,7,13:03:45,2:35:09 AM,3:38:54 PM,47025
Yemen,2022,8,12:50:29,2:44:17 AM,3:34:46 PM,46229
Yemen,2022,9,12:27:24,2:49:31 AM,3:16:55 PM,44844
Yemen,2022,10,12:02:00,2:51:52 AM,2:53:52 PM,43320
Yemen,2022,11,11:36:57,2:58:16 AM,2:35:13 PM,41817
Yemen,2022,12,11:19:25,3:12:25 AM,2:31:50 PM,40765
Zambia,2022,1,13:03:45,3:38:32 AM,4:42:17 PM,47025
Zambia,2022,2,12:48:24,3:56:14 AM,4:44:38 PM,46104
Zambia,2022,3,12:25:54,4:06:16 AM,4:32:10 PM,44754
Zambia,2022,4,11:58:57,4:11:18 AM,4:10:15 PM,43137
Zambia,2022,5,11:35:14,4:16:23 AM,3:51:37 PM,41714
Zambia,2022,6,11:18:31,4:25:28 AM,3:43:59 PM,40711
Zambia,2022,7,11:15:56,4:32:48 AM,3:48:44 PM,40556
Zambia,2022,8,11:28:34,4:28:58 AM,3:57:32 PM,41314
Zambia,2022,9,11:50:58,4:11:26 AM,4:02:24 PM,42658
Zambia,2022,10,12:16:20,3:48:24 AM,4:04:44 PM,44180
Zambia,2022,11,12:42:09,3:29:24 AM,4:11:33 PM,45729
Zambia,2022,12,13:00:40,3:25:32 AM,4:26:12 PM,46840
Zimbabwe,2022,1,13:12:55,3:22:51 AM,4:35:46 PM,47575
Zimbabwe,2022,2,12:55:03,3:41:48 AM,4:36:51 PM,46503
Zimbabwe,2022,3,12:28:49,3:53:42 AM,4:22:31 PM,44929
Zimbabwe,2022,4,11:57:23,4:00:59 AM,3:58:22 PM,43043
Zimbabwe,2022,5,11:29:39,4:08:04 AM,3:37:43 PM,41379
Zimbabwe,2022,6,11:10:02,4:18:36 AM,3:28:38 PM,40202
Zimbabwe,2022,7,11:07:02,4:26:08 AM,3:33:10 PM,40022
Zimbabwe,2022,8,11:21:51,4:21:13 AM,3:43:04 PM,40911
Zimbabwe,2022,9,11:48:03,4:01:47 AM,3:49:50 PM,42483
Zimbabwe,2022,10,12:17:39,3:36:38 AM,3:54:17 PM,44259
Zimbabwe,2022,11,12:47:44,3:15:30 AM,4:03:14 PM,46064
Zimbabwe,2022,12,13:09:17,3:10:07 AM,4:19:24 PM,47357
